model,seed,window_id,split_type,regime,n_steps,sigma_low,sigma_high,cumulative_reward,avg_step_reward,median_step_reward,sharpe_ratio,width_mean,width_median,width_std,action_distribution
ppo_baseline,7,0,median,high,415,0.0076104117815991865,0.01560724332873508,6682.740023998744,16.102988009635528,-147.77653292352448,2.7887761450605275,10.0,10.0,0.0,"{""0"": 415}"
ppo_baseline,7,0,median,low,415,0.003904311458280414,0.0075938423613455455,54955.74844942601,132.42349023958076,-59.41853956764126,27.73109480186646,10.0,10.0,0.0,"{""0"": 415}"
ppo_baseline,7,0,quartile,q1,208,0.003904311458280414,0.005805996237166947,41831.0156729635,201.11065227386297,-49.6461425869855,41.08182193986625,10.0,10.0,0.0,"{""0"": 208}"
ppo_baseline,7,0,quartile,q2,207,0.005808011775348807,0.0075938423613455455,13124.73277646251,63.404506166485554,-77.3719296431156,13.986253788285456,10.0,10.0,0.0,"{""0"": 207}"
ppo_baseline,7,0,quartile,q3,207,0.0076104117815991865,0.009129738529571883,1159.9784299410621,5.603760531116242,-131.9368226069779,1.0548442330787742,10.0,10.0,0.0,"{""0"": 207}"
ppo_baseline,7,0,quartile,q4,208,0.00913035040892261,0.01560724332873508,5522.761594057683,26.551738432969632,-190.2635177193281,4.284109043362242,10.0,10.0,0.0,"{""0"": 208}"
ppo_baseline,7,1,median,high,415,0.00877686518307358,0.020503009953609787,-97240.54630386306,-234.31456940689893,-196.68213890594436,-195.37996718055135,10.0,10.0,0.0,"{""0"": 415}"
ppo_baseline,7,1,median,low,415,0.005260547759978775,0.00877464812492682,-34619.2894654813,-83.41997461561759,-93.09571657341476,-81.05810834437972,10.0,10.0,0.0,"{""0"": 415}"
ppo_baseline,7,1,quartile,q1,208,0.005260547759978775,0.0076527614776512485,-12808.322926089151,-61.57847560619784,-77.07257257576838,-43.58875241026393,10.0,10.0,0.0,"{""0"": 208}"
ppo_baseline,7,1,quartile,q2,207,0.00765609430405071,0.00877464812492682,-21810.966539392142,-105.36698811300552,-103.95327470062615,-1159.6599200240464,10.0,10.0,0.0,"{""0"": 207}"
ppo_baseline,7,1,quartile,q3,207,0.00877686518307358,0.011221973722211651,-30090.54676096571,-145.36496019790198,-139.94172379812582,-627.0697741906795,10.0,10.0,0.0,"{""0"": 207}"
ppo_baseline,7,1,quartile,q4,208,0.011289584285662409,0.020503009953609787,-67149.99954289736,-322.83653626392964,-308.4944191341143,-319.22762104596046,10.0,10.0,0.0,"{""0"": 208}"
ppo_baseline,17,0,median,high,415,0.0076104117815991865,0.01560724332873508,6682.740023998744,16.102988009635528,-147.77653292352448,2.7887761450605275,10.0,10.0,0.0,"{""0"": 415}"
ppo_baseline,17,0,median,low,415,0.003904311458280414,0.0075938423613455455,54955.74844942601,132.42349023958076,-59.41853956764126,27.73109480186646,10.0,10.0,0.0,"{""0"": 415}"
ppo_baseline,17,0,quartile,q1,208,0.003904311458280414,0.005805996237166947,41831.0156729635,201.11065227386297,-49.6461425869855,41.08182193986625,10.0,10.0,0.0,"{""0"": 208}"
ppo_baseline,17,0,quartile,q2,207,0.005808011775348807,0.0075938423613455455,13124.73277646251,63.404506166485554,-77.3719296431156,13.986253788285456,10.0,10.0,0.0,"{""0"": 207}"
ppo_baseline,17,0,quartile,q3,207,0.0076104117815991865,0.009129738529571883,1159.9784299410621,5.603760531116242,-131.9368226069779,1.0548442330787742,10.0,10.0,0.0,"{""0"": 207}"
ppo_baseline,17,0,quartile,q4,208,0.00913035040892261,0.01560724332873508,5522.761594057683,26.551738432969632,-190.2635177193281,4.284109043362242,10.0,10.0,0.0,"{""0"": 208}"
ppo_baseline,17,1,median,high,415,0.00877686518307358,0.020503009953609787,-97240.54630386306,-234.31456940689893,-196.68213890594436,-195.37996718055135,10.0,10.0,0.0,"{""0"": 415}"
ppo_baseline,17,1,median,low,415,0.005260547759978775,0.00877464812492682,-34619.2894654813,-83.41997461561759,-93.09571657341476,-81.05810834437972,10.0,10.0,0.0,"{""0"": 415}"
ppo_baseline,17,1,quartile,q1,208,0.005260547759978775,0.0076527614776512485,-12808.322926089151,-61.57847560619784,-77.07257257576838,-43.58875241026393,10.0,10.0,0.0,"{""0"": 208}"
ppo_baseline,17,1,quartile,q2,207,0.00765609430405071,0.00877464812492682,-21810.966539392142,-105.36698811300552,-103.95327470062615,-1159.6599200240464,10.0,10.0,0.0,"{""0"": 207}"
ppo_baseline,17,1,quartile,q3,207,0.00877686518307358,0.011221973722211651,-30090.54676096571,-145.36496019790198,-139.94172379812582,-627.0697741906795,10.0,10.0,0.0,"{""0"": 207}"
ppo_baseline,17,1,quartile,q4,208,0.011289584285662409,0.020503009953609787,-67149.99954289736,-322.83653626392964,-308.4944191341143,-319.22762104596046,10.0,10.0,0.0,"{""0"": 208}"
ppo_baseline,29,0,median,high,415,0.0076104117815991865,0.01560724332873508,6682.740023998744,16.102988009635528,-147.77653292352448,2.7887761450605275,10.0,10.0,0.0,"{""0"": 415}"
ppo_baseline,29,0,median,low,415,0.003904311458280414,0.0075938423613455455,54955.74844942601,132.42349023958076,-59.41853956764126,27.73109480186646,10.0,10.0,0.0,"{""0"": 415}"
ppo_baseline,29,0,quartile,q1,208,0.003904311458280414,0.005805996237166947,41831.0156729635,201.11065227386297,-49.6461425869855,41.08182193986625,10.0,10.0,0.0,"{""0"": 208}"
ppo_baseline,29,0,quartile,q2,207,0.005808011775348807,0.0075938423613455455,13124.73277646251,63.404506166485554,-77.3719296431156,13.986253788285456,10.0,10.0,0.0,"{""0"": 207}"
ppo_baseline,29,0,quartile,q3,207,0.0076104117815991865,0.009129738529571883,1159.9784299410621,5.603760531116242,-131.9368226069779,1.0548442330787742,10.0,10.0,0.0,"{""0"": 207}"
ppo_baseline,29,0,quartile,q4,208,0.00913035040892261,0.01560724332873508,5522.761594057683,26.551738432969632,-190.2635177193281,4.284109043362242,10.0,10.0,0.0,"{""0"": 208}"
ppo_baseline,29,1,median,high,150,0.013113823145841906,0.020503009953609787,-723.942479062772,-4.826283193751814,-4.999717263727013,-939.2619610295164,20.0,20.0,0.0,"{""20"": 150}"
ppo_baseline,29,1,median,low,151,0.005260547759978775,0.013110699251111333,15991.453605056067,105.90366625864945,-2.2448755123047786,32.752267248150616,17.08609271523179,20.0,4.544030939975746,"{""10"": 44, ""20"": 107}"
ppo_baseline,29,1,quartile,q1,76,0.005260547759978775,0.006982702763653194,15664.60103114502,206.11317146243448,11.108439463335746,48.07661167750482,15.131578947368421,20.0,4.998268398216468,"{""10"": 37, ""20"": 39}"
ppo_baseline,29,1,quartile,q2,75,0.006987865090488654,0.013110699251111333,326.8525739110427,4.358034318813903,-4.999762495628345,14.825852115655778,19.066666666666666,20.0,2.9089898972361894,"{""10"": 7, ""20"": 68}"
ppo_baseline,29,1,quartile,q3,75,0.013113823145841906,0.015534357582588688,-368.8435357423032,-4.917913809897375,-4.99999560355522,-1336.059238270157,20.0,20.0,0.0,"{""20"": 75}"
ppo_baseline,29,1,quartile,q4,75,0.015697299299610827,0.020503009953609787,-355.0989433204689,-4.734652577606252,-4.995909839080563,-774.8220184033977,20.0,20.0,0.0,"{""20"": 75}"
ppo_bayeslvr,7,0,median,high,415,0.0076104117815991865,0.01560724332873508,4149.40458968577,9.998565276351252,-0.27453322129483043,7.209975919575118,10.0,10.0,0.0,"{""0"": 395, ""10"": 20}"
ppo_bayeslvr,7,0,median,low,415,0.003904311458280414,0.0075938423613455455,-39.81047509897729,-0.09592885566018625,-0.11727440669957123,-36.24629118916284,10.0,10.0,0.0,"{""0"": 415}"
ppo_bayeslvr,7,0,quartile,q1,208,0.003904311458280414,0.005805996237166947,-18.922696361700783,-0.09097450173894607,-0.0927742364566623,-468.8903327489177,10.0,10.0,0.0,"{""0"": 208}"
ppo_bayeslvr,7,0,quartile,q2,207,0.005808011775348807,0.0075938423613455455,-20.887778737276513,-0.10090714365834064,-0.1462577850637729,-26.96935720406907,10.0,10.0,0.0,"{""0"": 207}"
ppo_bayeslvr,7,0,quartile,q3,207,0.0076104117815991865,0.009129738529571883,-32.50230098452537,-0.15701594678514671,-0.2412105343469582,-31.370052312985532,10.0,10.0,0.0,"{""0"": 207}"
ppo_bayeslvr,7,0,quartile,q4,208,0.00913035040892261,0.01560724332873508,4181.906890670294,20.10532158976103,-0.3555963405314156,10.295400249647743,10.0,10.0,0.0,"{""0"": 188, ""10"": 20}"
ppo_bayeslvr,7,1,median,high,415,0.00877686518307358,0.020503009953609787,68598.66076797876,165.2979777541657,-4.999950032656559,22.446572636520695,42.86746987951807,50.0,15.311048915724067,"{""10"": 74, ""50"": 341}"
ppo_bayeslvr,7,1,median,low,415,0.005260547759978775,0.00877464812492682,13617.981389536515,32.814412986834974,-4.999999917813343,16.162603363902083,47.68674698795181,50.0,9.336968511469756,"{""10"": 24, ""50"": 391}"
ppo_bayeslvr,7,1,quartile,q1,208,0.005260547759978775,0.0076527614776512485,14652.978949075175,70.44701417824604,-4.999999788297332,25.06385922885683,45.38461538461539,50.0,12.779421327566265,"{""10"": 24, ""50"": 184}"
ppo_bayeslvr,7,1,quartile,q2,207,0.00765609430405071,0.00877464812492682,-1034.9975595386563,-4.999988210331673,-4.999999945524307,-11527627.847469492,50.0,50.0,0.0,"{""50"": 207}"
ppo_bayeslvr,7,1,quartile,q3,207,0.00877686518307358,0.011221973722211651,10591.470237238003,51.16652288520775,-4.999999779417289,10.88943503429743,48.64734299516908,50.0,7.230255819853023,"{""10"": 7, ""50"": 200}"
ppo_bayeslvr,7,1,quartile,q4,208,0.011289584285662409,0.020503009953609787,58007.19053074076,278.8807237054844,-4.995008273302343,30.560798504795642,37.11538461538461,50.0,18.6914767146726,"{""10"": 67, ""50"": 141}"
ppo_bayeslvr,17,0,median,high,415,0.0076104117815991865,0.01560724332873508,23816.209823975383,57.3884574071696,31.497206690756204,67.07771126276633,100.0,100.0,0.0,"{""100"": 415}"
ppo_bayeslvr,17,0,median,low,415,0.003904311458280414,0.0075938423613455455,4684.67353533563,11.288369964664168,8.190853970415697,63.257855498919966,100.0,100.0,0.0,"{""100"": 415}"
ppo_bayeslvr,17,0,quartile,q1,208,0.003904311458280414,0.005805996237166947,1658.5055014980985,7.973584141817781,7.010056335165348,62.67868509306662,100.0,100.0,0.0,"{""100"": 208}"
ppo_bayeslvr,17,0,quartile,q2,207,0.005808011775348807,0.0075938423613455455,3026.1680338375318,14.61916924559194,10.447985293505146,68.87382583716516,100.0,100.0,0.0,"{""100"": 207}"
ppo_bayeslvr,17,0,quartile,q3,207,0.0076104117815991865,0.009129738529571883,9144.452600339753,44.176099518549535,28.671909429269125,81.47777130050186,100.0,100.0,0.0,"{""100"": 207}"
ppo_bayeslvr,17,0,quartile,q4,208,0.00913035040892261,0.01560724332873508,14671.757223635628,70.53729434440206,37.395809665433234,66.40593155637681,100.0,100.0,0.0,"{""100"": 208}"
ppo_bayeslvr,17,1,median,high,415,0.00877686518307358,0.020503009953609787,-97240.54630386306,-234.31456940689893,-196.68213890594436,-195.37996718055135,10.0,10.0,0.0,"{""0"": 415}"
ppo_bayeslvr,17,1,median,low,415,0.005260547759978775,0.00877464812492682,-34619.2894654813,-83.41997461561759,-93.09571657341476,-81.05810834437972,10.0,10.0,0.0,"{""0"": 415}"
ppo_bayeslvr,17,1,quartile,q1,208,0.005260547759978775,0.0076527614776512485,-12808.322926089151,-61.57847560619784,-77.07257257576838,-43.58875241026393,10.0,10.0,0.0,"{""0"": 208}"
ppo_bayeslvr,17,1,quartile,q2,207,0.00765609430405071,0.00877464812492682,-21810.966539392142,-105.36698811300552,-103.95327470062615,-1159.6599200240464,10.0,10.0,0.0,"{""0"": 207}"
ppo_bayeslvr,17,1,quartile,q3,207,0.00877686518307358,0.011221973722211651,-30090.54676096571,-145.36496019790198,-139.94172379812582,-627.0697741906795,10.0,10.0,0.0,"{""0"": 207}"
ppo_bayeslvr,17,1,quartile,q4,208,0.011289584285662409,0.020503009953609787,-67149.99954289736,-322.83653626392964,-308.4944191341143,-319.22762104596046,10.0,10.0,0.0,"{""0"": 208}"
ppo_bayeslvr,29,0,median,high,415,0.0076104117815991865,0.01560724332873508,6682.740023998744,16.102988009635528,-147.77653292352448,2.7887761450605275,10.0,10.0,0.0,"{""0"": 415}"
ppo_bayeslvr,29,0,median,low,415,0.003904311458280414,0.0075938423613455455,54955.74844942601,132.42349023958076,-59.41853956764126,27.73109480186646,10.0,10.0,0.0,"{""0"": 415}"
ppo_bayeslvr,29,0,quartile,q1,208,0.003904311458280414,0.005805996237166947,41831.0156729635,201.11065227386297,-49.6461425869855,41.08182193986625,10.0,10.0,0.0,"{""0"": 208}"
ppo_bayeslvr,29,0,quartile,q2,207,0.005808011775348807,0.0075938423613455455,13124.73277646251,63.404506166485554,-77.3719296431156,13.986253788285456,10.0,10.0,0.0,"{""0"": 207}"
ppo_bayeslvr,29,0,quartile,q3,207,0.0076104117815991865,0.009129738529571883,1159.9784299410621,5.603760531116242,-131.9368226069779,1.0548442330787742,10.0,10.0,0.0,"{""0"": 207}"
ppo_bayeslvr,29,0,quartile,q4,208,0.00913035040892261,0.01560724332873508,5522.761594057683,26.551738432969632,-190.2635177193281,4.284109043362242,10.0,10.0,0.0,"{""0"": 208}"
ppo_bayeslvr,29,1,median,high,415,0.00877686518307358,0.020503009953609787,-97240.54630386306,-234.31456940689893,-196.68213890594436,-195.37996718055135,10.0,10.0,0.0,"{""0"": 415}"
ppo_bayeslvr,29,1,median,low,415,0.005260547759978775,0.00877464812492682,-34619.2894654813,-83.41997461561759,-93.09571657341476,-81.05810834437972,10.0,10.0,0.0,"{""0"": 415}"
ppo_bayeslvr,29,1,quartile,q1,208,0.005260547759978775,0.0076527614776512485,-12808.322926089151,-61.57847560619784,-77.07257257576838,-43.58875241026393,10.0,10.0,0.0,"{""0"": 208}"
ppo_bayeslvr,29,1,quartile,q2,207,0.00765609430405071,0.00877464812492682,-21810.966539392142,-105.36698811300552,-103.95327470062615,-1159.6599200240464,10.0,10.0,0.0,"{""0"": 207}"
ppo_bayeslvr,29,1,quartile,q3,207,0.00877686518307358,0.011221973722211651,-30090.54676096571,-145.36496019790198,-139.94172379812582,-627.0697741906795,10.0,10.0,0.0,"{""0"": 207}"
ppo_bayeslvr,29,1,quartile,q4,208,0.011289584285662409,0.020503009953609787,-67149.99954289736,-322.83653626392964,-308.4944191341143,-319.22762104596046,10.0,10.0,0.0,"{""0"": 208}"
ppo_bayeslvr_attention,7,0,median,high,101,0.008875039047441937,0.01196715425026814,3813.6281707083963,37.758694759489074,-4.999998369379249,13.530249035236618,13.564356435643564,10.0,5.900857198317363,"{""10"": 68, ""20"": 32, ""50"": 1}"
ppo_bayeslvr_attention,7,0,median,low,102,0.006850722909516927,0.008873029460045475,-496.0183158093221,-4.8629246647972755,-4.999912839250333,-917.6006348777806,13.431372549019608,10.0,4.747568632471864,"{""10"": 67, ""20"": 35}"
ppo_bayeslvr_attention,7,0,quartile,q1,51,0.006850722909516927,0.007871597013399513,-252.60030249990172,-4.95294710784121,-4.999180645616375,-3196.2273984839644,13.137254901960784,10.0,4.640062574980091,"{""10"": 35, ""20"": 16}"
ppo_bayeslvr_attention,7,0,quartile,q2,51,0.007878949106264974,0.008873029460045475,-243.41801330942036,-4.77290222175334,-4.999999966259066,-662.3912570421984,13.72549019607843,10.0,4.834834512132531,"{""10"": 32, ""20"": 19}"
ppo_bayeslvr_attention,7,0,quartile,q3,50,0.008875039047441937,0.009533220917378082,-245.69927292709886,-4.913985458541977,-4.999999973572618,-2170.1391224656263,14.6,10.0,6.988562083862459,"{""10"": 30, ""20"": 19, ""50"": 1}"
ppo_bayeslvr_attention,7,0,quartile,q4,51,0.00953871497610305,0.01196715425026814,4059.3274436354964,79.59465575755875,-4.999994740695357,20.53786121583358,12.549019607843137,10.0,4.35806093546919,"{""10"": 38, ""20"": 13}"
ppo_bayeslvr_attention,7,1,median,high,415,0.00877686518307358,0.020503009953609787,79158.0491152121,190.74228702460746,1.0569856448095654,20.622879470654507,94.21686746987952,100.0,20.71728699778764,"{""0"": 219, ""100"": 166, ""20"": 30}"
ppo_bayeslvr_attention,7,1,median,low,415,0.005260547759978775,0.00877464812492682,52558.234179108986,126.64634741953972,-0.2149598525492665,21.702219087191672,91.13253012048193,100.0,25.115046651306177,"{""0"": 323, ""100"": 46, ""20"": 46}"
ppo_bayeslvr_attention,7,1,quartile,q1,208,0.005260547759978775,0.0076527614776512485,52400.88670086839,251.9273399080211,-0.18451344270210873,31.404366349929603,82.3076923076923,100.0,33.20191054601113,"{""0"": 116, ""100"": 46, ""20"": 46}"
ppo_bayeslvr_attention,7,1,quartile,q2,207,0.00765609430405071,0.00877464812492682,157.3474782405993,0.760132745123668,-0.28356154876407397,40.321771822990215,100.0,100.0,0.0,"{""0"": 207}"
ppo_bayeslvr_attention,7,1,quartile,q3,207,0.00877686518307358,0.011221973722211651,2052.007941267022,9.913081841869671,-0.3409714322243825,19.750175259872417,100.0,100.0,0.0,"{""0"": 193, ""100"": 14}"
ppo_bayeslvr_attention,7,1,quartile,q4,208,0.011289584285662409,0.020503009953609787,77106.04117394506,370.70212102858204,4.301973470517623,29.034163418109934,88.46153846153847,100.0,28.10588600991555,"{""0"": 26, ""100"": 152, ""20"": 30}"
ppo_bayeslvr_attention,17,0,median,high,105,0.008842247773723022,0.01196715425026814,3811.982328790246,36.30459360752615,-4.999948559425572,13.258910474592234,10.0,10.0,0.0,"{""0"": 3, ""10"": 102}"
ppo_bayeslvr_attention,17,0,median,low,106,0.006850722909516927,0.008840465174475872,-504.27736187738384,-4.7573336026168285,-4.999999912169253,-451.5794069382249,10.0,10.0,0.0,"{""10"": 106}"
ppo_bayeslvr_attention,17,0,quartile,q1,53,0.006850722909516927,0.007879214322222898,-261.13488189091515,-4.9270732432248145,-4.997276170578903,-2050.8120452881603,10.0,10.0,0.0,"{""10"": 53}"
ppo_bayeslvr_attention,17,0,quartile,q2,53,0.00790401241533542,0.008840465174475872,-243.14247998646863,-4.587593962008842,-4.9999999894785,-316.8629155319145,10.0,10.0,0.0,"{""10"": 53}"
ppo_bayeslvr_attention,17,0,quartile,q3,52,0.008842247773723022,0.009510949101328135,-248.68427996310203,-4.782389999290424,-4.9999999763103125,-597.1058601558083,10.0,10.0,0.0,"{""0"": 1, ""10"": 51}"
ppo_bayeslvr_attention,17,0,quartile,q4,53,0.009520250002255861,0.01196715425026814,4060.6666087533476,76.61635110855373,-4.999524864532469,20.135312763470456,10.0,10.0,0.0,"{""0"": 2, ""10"": 51}"
ppo_bayeslvr_attention,17,1,median,high,415,0.00877686518307358,0.020503009953609787,229324.12083950642,552.5882429867625,65.96159119125717,39.275253134603396,99.87951807228916,100.0,2.451444572213952,"{""0"": 106, ""100"": 308, ""50"": 1}"
ppo_bayeslvr_attention,17,1,median,low,415,0.005260547759978775,0.00877464812492682,22567.270744164358,54.37896564858882,18.69030047576604,56.018441109661545,100.0,100.0,0.0,"{""0"": 242, ""100"": 173}"
ppo_bayeslvr_attention,17,1,quartile,q1,208,0.005260547759978775,0.0076527614776512485,16122.268911214838,77.51090822699442,20.35079611872856,62.94418367947923,100.0,100.0,0.0,"{""0"": 105, ""100"": 103}"
ppo_bayeslvr_attention,17,1,quartile,q2,207,0.00765609430405071,0.00877464812492682,6445.001832949521,31.135274555311693,17.47809038890942,63.236858749334345,100.0,100.0,0.0,"{""0"": 137, ""100"": 70}"
ppo_bayeslvr_attention,17,1,quartile,q3,207,0.00877686518307358,0.011221973722211651,15153.426738552462,73.20496008962542,24.191400488483733,48.37688413175986,100.0,100.0,0.0,"{""0"": 99, ""100"": 108}"
ppo_bayeslvr_attention,17,1,quartile,q4,208,0.011289584285662409,0.020503009953609787,214170.6941009539,1029.6667985622785,409.0324888836004,55.79325770714474,99.75961538461539,100.0,3.458532348542826,"{""0"": 7, ""100"": 200, ""50"": 1}"
ppo_bayeslvr_attention,29,0,median,high,415,0.0076104117815991865,0.01560724332873508,5222.140627101296,12.583471390605531,-0.1329569389202013,8.322239508555617,49.34939759036145,50.0,4.369758436541904,"{""0"": 349, ""20"": 9, ""50"": 57}"
ppo_bayeslvr_attention,29,0,median,low,415,0.003904311458280414,0.0075938423613455455,55.67945548931601,0.13416736262485787,-0.05030585739937311,12.199346244328185,50.0,50.0,0.0,"{""0"": 402, ""50"": 13}"
ppo_bayeslvr_attention,29,0,quartile,q1,208,0.003904311458280414,0.005805996237166947,63.33524739757,0.30449638171908655,-0.032682853840060186,54.85135516484065,50.0,50.0,0.0,"{""0"": 208}"
ppo_bayeslvr_attention,29,0,quartile,q2,207,0.005808011775348807,0.0075938423613455455,-7.655791908253972,-0.036984501972241415,-0.06877358479438365,-2.5840241941618594,50.0,50.0,0.0,"{""0"": 194, ""50"": 13}"
ppo_bayeslvr_attention,29,0,quartile,q3,207,0.0076104117815991865,0.009129738529571883,-69.63203602434412,-0.3363866474605996,-0.12051164965501054,-17.069021500623787,50.0,50.0,0.0,"{""0"": 176, ""50"": 31}"
ppo_bayeslvr_attention,29,0,quartile,q4,208,0.00913035040892261,0.01560724332873508,5291.772663125639,25.441214726565573,-0.1706847985311189,11.962237828908828,48.70192307692308,50.0,6.103876145047738,"{""0"": 173, ""20"": 9, ""50"": 26}"
ppo_bayeslvr_attention,29,1,median,high,415,0.00877686518307358,0.020503009953609787,-1509.6193155816263,-3.637636905015967,-4.745317974821783,-26.810074532518918,10.0,10.0,0.0,"{""0"": 414, ""10"": 1}"
ppo_bayeslvr_attention,29,1,median,low,415,0.005260547759978775,0.00877464812492682,15548.687573354016,37.46671704422655,-2.648927983038549,18.488049928942164,10.0,10.0,0.0,"{""0"": 372, ""10"": 43}"
ppo_bayeslvr_attention,29,1,quartile,q1,208,0.005260547759978775,0.0076527614776512485,16161.948114227278,77.70167362609268,-2.118177384231191,27.779917190368,10.0,10.0,0.0,"{""0"": 165, ""10"": 43}"
ppo_bayeslvr_attention,29,1,quartile,q2,207,0.00765609430405071,0.00877464812492682,-613.2605408732607,-2.9626113085664767,-2.922861825188482,-1159.659920024047,10.0,10.0,0.0,"{""0"": 207}"
ppo_bayeslvr_attention,29,1,quartile,q3,207,0.00877686518307358,0.011221973722211651,-745.875226914854,-3.6032619657722416,-3.931973677113613,-45.87325819248531,10.0,10.0,0.0,"{""0"": 207}"
ppo_bayeslvr_attention,29,1,quartile,q4,208,0.011289584285662409,0.020503009953609787,-763.7440886667722,-3.6718465801287126,-7.8472889826594106,-20.993938184620486,10.0,10.0,0.0,"{""0"": 207, ""10"": 1}"
ppo_bayeslvr_gated,7,0,median,high,415,0.0076104117815991865,0.01560724332873508,6682.740023998744,16.102988009635528,-147.77653292352448,2.7887761450605275,10.0,10.0,0.0,"{""0"": 415}"
ppo_bayeslvr_gated,7,0,median,low,415,0.003904311458280414,0.0075938423613455455,54955.74844942601,132.42349023958076,-59.41853956764126,27.73109480186646,10.0,10.0,0.0,"{""0"": 415}"
ppo_bayeslvr_gated,7,0,quartile,q1,208,0.003904311458280414,0.005805996237166947,41831.0156729635,201.11065227386297,-49.6461425869855,41.08182193986625,10.0,10.0,0.0,"{""0"": 208}"
ppo_bayeslvr_gated,7,0,quartile,q2,207,0.005808011775348807,0.0075938423613455455,13124.73277646251,63.404506166485554,-77.3719296431156,13.986253788285456,10.0,10.0,0.0,"{""0"": 207}"
ppo_bayeslvr_gated,7,0,quartile,q3,207,0.0076104117815991865,0.009129738529571883,1159.9784299410621,5.603760531116242,-131.9368226069779,1.0548442330787742,10.0,10.0,0.0,"{""0"": 207}"
ppo_bayeslvr_gated,7,0,quartile,q4,208,0.00913035040892261,0.01560724332873508,5522.761594057683,26.551738432969632,-190.2635177193281,4.284109043362242,10.0,10.0,0.0,"{""0"": 208}"
ppo_bayeslvr_gated,7,1,median,high,415,0.00877686518307358,0.020503009953609787,-97240.54630386306,-234.31456940689893,-196.68213890594436,-195.37996718055135,10.0,10.0,0.0,"{""0"": 415}"
ppo_bayeslvr_gated,7,1,median,low,415,0.005260547759978775,0.00877464812492682,-34619.2894654813,-83.41997461561759,-93.09571657341476,-81.05810834437972,10.0,10.0,0.0,"{""0"": 415}"
ppo_bayeslvr_gated,7,1,quartile,q1,208,0.005260547759978775,0.0076527614776512485,-12808.322926089151,-61.57847560619784,-77.07257257576838,-43.58875241026393,10.0,10.0,0.0,"{""0"": 208}"
ppo_bayeslvr_gated,7,1,quartile,q2,207,0.00765609430405071,0.00877464812492682,-21810.966539392142,-105.36698811300552,-103.95327470062615,-1159.6599200240464,10.0,10.0,0.0,"{""0"": 207}"
ppo_bayeslvr_gated,7,1,quartile,q3,207,0.00877686518307358,0.011221973722211651,-30090.54676096571,-145.36496019790198,-139.94172379812582,-627.0697741906795,10.0,10.0,0.0,"{""0"": 207}"
ppo_bayeslvr_gated,7,1,quartile,q4,208,0.011289584285662409,0.020503009953609787,-67149.99954289736,-322.83653626392964,-308.4944191341143,-319.22762104596046,10.0,10.0,0.0,"{""0"": 208}"
ppo_bayeslvr_gated,17,0,median,high,415,0.0076104117815991865,0.01560724332873508,23816.209823975383,57.3884574071696,31.497206690756204,67.07771126276633,100.0,100.0,0.0,"{""100"": 415}"
ppo_bayeslvr_gated,17,0,median,low,415,0.003904311458280414,0.0075938423613455455,4684.67353533563,11.288369964664168,8.190853970415697,63.257855498919966,100.0,100.0,0.0,"{""100"": 415}"
ppo_bayeslvr_gated,17,0,quartile,q1,208,0.003904311458280414,0.005805996237166947,1658.5055014980985,7.973584141817781,7.010056335165348,62.67868509306662,100.0,100.0,0.0,"{""100"": 208}"
ppo_bayeslvr_gated,17,0,quartile,q2,207,0.005808011775348807,0.0075938423613455455,3026.1680338375318,14.61916924559194,10.447985293505146,68.87382583716516,100.0,100.0,0.0,"{""100"": 207}"
ppo_bayeslvr_gated,17,0,quartile,q3,207,0.0076104117815991865,0.009129738529571883,9144.452600339753,44.176099518549535,28.671909429269125,81.47777130050186,100.0,100.0,0.0,"{""100"": 207}"
ppo_bayeslvr_gated,17,0,quartile,q4,208,0.00913035040892261,0.01560724332873508,14671.757223635628,70.53729434440206,37.395809665433234,66.40593155637681,100.0,100.0,0.0,"{""100"": 208}"
ppo_bayeslvr_gated,17,1,median,high,415,0.00877686518307358,0.020503009953609787,-97240.54630386306,-234.31456940689893,-196.68213890594436,-195.37996718055135,10.0,10.0,0.0,"{""0"": 415}"
